bank_id,bank_name
344056,Israel Bank #1186
344059,China Bank #1105
344062,Israel Bank #287
344064,Israel Bank #966
344065,Israel Bank #229
344066,Israel Bank #230
344067,Israel Bank #1116
344073,Israel Bank #1031
344074,Desert Thrift
344075,Regents Credit Union
344076,Arbor Thrift
344078,Bank of Phoenix
344082,National Bank of Arkadelphia
344084,Brook Trust Bank
344086,Bank of Harrisburg
344087,Spruce Trust Bank
344088,Bank of Bridgeport
344089,Oasis Savings Bank
344090,National Bank of Portsmouth
344092,Israel Bank #753
344096,Israel Bank #363
344097,Netherlands Bank #5129
344098,France Bank #2588
344099,Italy Bank #6339
344101,Germany Bank #4075
344104,Italy Bank #3433
344105,Germany Bank #3287
344106,Portugal Bank #5522
344108,Germany Bank #6223
344109,Germany Bank #6429
344113,First Bank of Fort Wayne
344114,Netherlands Bank #5387
344115,Israel Bank #456
344116,Italy Bank #3682
344117,Spain Bank #2456
344118,Israel Bank #473
344119,Israel Bank #247
344120,Israel Bank #231
344121,Israel Bank #809
344124,Israel Bank #417
344125,Israel Bank #716
344127,First Bank of Denver
344129,Oak Bancorp
344130,Hilltop Community Bank
344132,Savings Bank of Boston
344133,First Bank of Sacramento
344135,First Bank of Arkadelphia
344136,China Bank #1140
344137,China Bank #1103
344139,Netherlands Bank #3288
344144,Spain Bank #4091
344145,Italy Bank #2457
344147,Spain Bank #5585
344148,Netherlands Bank #3835
344150,Germany Bank #5651
344151,Italy Bank #5803
344154,Italy Bank #4495
344155,France Bank #6145
344157,Belgium Bank #3568
344165,Portugal Bank #3152
344166,Greece Bank #6327
344168,Slovenia Bank #5705
344169,Lithuania Bank #4900
344171,Greece Bank #4464
344176,France Bank #5980
344182,France Bank #2654
344183,France Bank #2664
344184,Spain Bank #3381
344188,Germany Bank #3655
344189,Germany Bank #6094
344191,Italy Bank #4895
344192,Ireland Bank #6031
344193,France Bank #3721
344194,Germany Bank #5802
344196,France Bank #6150
344198,Germany Bank #2955
344200,Austria Bank #3181
344202,Italy Bank #2461
344203,France Bank #4936
344204,Spain Bank #6116
344206,Spain Bank #6073
344207,France Bank #4465
344210,Future Bancorp
344212,Desert Thrift
344213,National Bank of Providence
344214,First Bank of Denver
344216,First Bank of Laramie
344218,France Bank #3847
344222,National Bank of Tuscon
344224,Savings Bank of Houston
344226,First Bank of the East
344228,Savings Bank of the West
344229,Heath Trust Bank
344231,First Bank of Tampa
344232,Savings Bank of Detroit
344233,Israel Bank #233
344234,Israel Bank #581
344235,Israel Bank #1089
344238,Israel Bank #315
344239,Israel Bank #1011
344240,Israel Bank #235
344241,Israel Bank #580
344248,Israel Bank #669
344251,Israel Bank #788
344252,Israel Bank #1009
344253,Israel Bank #1046
344256,Israel Bank #238
344259,Israel Bank #1188
344261,Israel Bank #240
344262,Israel Bank #658
344264,Israel Bank #295
344265,Israel Bank #1107
344267,Sappo Trust Bank
344268,National Bank of Lincoln
344269,Spain Bank #2473
344270,Italy Bank #2787
344272,Germany Bank #3450
344273,Ireland Bank #2817
344275,Finland Bank #5008
344276,Austria Bank #5753
344280,National Bank of New York
344283,Oasis Community Bank
344284,Arbor Bancorp
344285,Savings Bank of the Valley
344287,Italy Bank #2927
344289,Savings Bank of Portland
344290,Bank of Chicago
344292,Bank of Huron
344293,Savings Bank of Phoenix
344294,The Pine Bank
344296,National Bank of Portsmouth
344297,National Bank of Sacramento
344298,Sea Community Bank
344300,Savings Bank of Bridgeport
344301,National Bank of Newbury
344302,Bank of Fairfield
344303,First Bank of Madison
344305,Willows Credit Union
344311,Flagstone Community Bank
344312,National Bank of New Orleans
344313,Italy Bank #3296
344314,Hilltop Trust Bank
344321,Plandor Community Bank
344323,Savings Bank of Plattsburg
344325,First Bank of Plattsburg
344328,Golden Thrift
344329,Brook Trust Bank
344333,Germany Bank #2463
344334,First Bank of Watertown
344336,Brownstone Bancorp
344338,Bank of Lincoln
344345,Heath Savings Bank
344346,City National Credit Union
344352,Bank of the North
344353,National Bank of Sacramento
344354,Savings Bank of the South
344355,First Bank of Portsmouth
344356,Baltech Credit Union
344359,France Bank #5849
344362,National Bank of Fairfield
344363,Savings Bank of Billings
344364,Netherlands Bank #2464
344367,Sappo Federal Bank
344371,Sappo Federal Bank
344373,National Bank of Tampa
344375,National Bank of Hartford
344376,Brownstone Thrift
344378,Savings Bank of the South
344379,Bank of Omaha
344381,Willows Federal Bank
344384,National Bank of Danbury
344385,Bank of Philadelphia
344386,Savings Bank of Cleveland
344388,Brownstone Savings Bank
344389,Bank of Dallas
344390,Bank of New Orleans
344391,Dawn Federal Bank
344392,Desert Federal Bank
344395,Heath Cooperative Bank
344400,Savings Bank of Milford
344401,Bank of Bridgeport
344405,Greece Bank #5469
344406,France Bank #2639
344408,France Bank #5782
344411,National Bank of Fort Wayne
344413,National Bank of Newbury
344423,National Bank of Bridgeport
344425,National Bank of Topeka
344426,National Bank of Laramie
344430,Willows Thrift
344434,Bank of the Valley
344435,Italy Bank #2465
344437,Lithuania Bank #3182
344441,France Bank #3683
344442,National Bank of Phoenix
344447,Bank of Huron
344451,Brownstone Trust Bank
344453,Regents Federal Bank
344455,Bank of Lincoln
344457,Sunrise Thrift
344458,The Pine Savings Bank
344459,Bank of Augusta
344462,Dawn Credit Union
344463,Bank of Detroit
344464,Germany Bank #2467
344466,Savings Bank of the West
344467,National Bank of Huron
344472,Germany Bank #2921
344474,Netherlands Bank #2468
344475,France Bank #2469
344476,Greece Bank #6011
344480,Savings Bank of Portsmouth
344481,Bank of Miami
344483,Plateau Bancorp
344485,Hearthstone Community Bank
344490,Heath Credit Union
344492,Bank of Chicago
344494,Brownstone Thrift
344497,Dawn Federal Bank
344498,Spruce Bank
344500,First Bank of Philadelphia
344503,First Bank of Philadelphia
344504,First Bank of Providence
344506,Spain Bank #2689
344507,France Bank #6202
344509,Italy Bank #3467
344510,Spain Bank #5922
344512,Germany Bank #3328
344515,Bank of Augusta
344516,National Bank of the North
344525,National Bank of Cleveland
344526,Mountain Community Bank
344527,Brownstone Federal Bank
344528,Bank of Pittsburgh
344530,Bank of the Valley
344531,Italy Bank #5451
344536,Acme Community Bank
344540,Bank of Miami
344541,Sunrise Bank
344542,Israel Bank #1101
344543,Israel Bank #1139
344544,Israel Bank #789
344545,Israel Bank #1140
344546,Israel Bank #242
344548,Brownstone Savings Bank
344549,National Bank of Danbury
344550,First Bank of Indianapolis
344552,Israel Bank #243
344558,Israel Bank #25
344561,Israel Bank #260
344563,Israel Bank #453
344565,Israel Bank #795
344570,Israel Bank #347
344572,Israel Bank #280
344575,Israel Bank #1037
344578,Israel Bank #1028
344579,Israel Bank #703
344580,Israel Bank #1187
344586,Desert Community Bank
344588,Israel Bank #333
344589,Israel Bank #1027
344590,Israel Bank #255
344592,Israel Bank #360
344596,Israel Bank #1002
344598,Israel Bank #298
344600,Israel Bank #248
344601,Israel Bank #250
344606,Israel Bank #563
344607,Israel Bank #806
344608,Israel Bank #1060
344610,Spain Bank #5033
344611,France Bank #3562
344614,France Bank #3476
344617,Savings Bank of Dallas
344618,Capital Credit Union
344619,Golden Federal Bank
344620,Bank of Portland
344621,First Bank of Fairfield
344622,National Bank of Albany
344624,Savings Bank of Hartford
344625,Savings Bank of New York
344626,Heath Trust Bank
344628,Savings Bank of Augusta
344629,Brownstone Federal Bank
344632,Israel Bank #1223
344633,Israel Bank #899
344634,Israel Bank #281
344642,Italy Bank #2474
344643,Greece Bank #3455
344649,National Bank of Billings
344650,Bank of Phoenix
344654,Bank of Detroit
344655,Bank of Chicago
344658,Savings Bank of Denver
344665,Bank of Butte
344668,Fieldstone Cooperative Bank
344669,National Bank of Philadelphia
344670,Brook Thrift
344673,Regents Federal Bank
344674,Baltech Bank
344675,National Bank of Springfield
344676,First Bank of Milford
344678,Sea Federal Bank
344679,First Bank of Arkadelphia
344680,Savings Bank of Portsmouth
344682,Savings Bank of Hartford
344684,Fieldstone Bank
344685,National Bank of Sacramento
344686,Future Thrift
344687,Savings Bank of Boston
344688,City National Savings Bank
344693,First Bank of the Valley
344695,Israel Bank #256
344696,Israel Bank #1250
344699,Israel Bank #1119
344701,Israel Bank #1276
344702,Israel Bank #267
344705,Israel Bank #934
344708,Israel Bank #1141
344709,Israel Bank #292
344710,Israel Bank #799
344711,Israel Bank #264
344712,Israel Bank #375
344713,Israel Bank #265
344714,Israel Bank #644
344716,Israel Bank #481
344720,Israel Bank #1084
344721,Israel Bank #434
344722,Israel Bank #743
344725,Israel Bank #808
344726,Israel Bank #257
344730,Israel Bank #786
344734,Israel Bank #318
344737,Israel Bank #905
344738,Israel Bank #299
344739,Israel Bank #645
344742,Israel Bank #268
344743,Israel Bank #278
344744,Israel Bank #955
344746,Israel Bank #269
344747,Israel Bank #273
344748,Israel Bank #1247
344749,Israel Bank #1016
344750,Israel Bank #274
344752,Israel Bank #328
344753,Israel Bank #323
344754,Israel Bank #275
344755,Israel Bank #1211
344756,Israel Bank #296
344759,Israel Bank #270
344762,Israel Bank #933
344763,Israel Bank #404
344765,Israel Bank #340
344766,Israel Bank #1098
344768,Israel Bank #846
344772,Israel Bank #1164
344774,Israel Bank #320
344776,Israel Bank #664
344777,Israel Bank #385
344782,Israel Bank #276
344783,Israel Bank #640
344784,Israel Bank #277
344786,First Bank of Topeka
344787,Israel Bank #279
344788,Israel Bank #970
344789,Israel Bank #1066
344790,Israel Bank #27
344792,Israel Bank #1001
344794,Israel Bank #1118
344797,Israel Bank #1225
344799,Israel Bank #388
344800,Israel Bank #1123
344802,Israel Bank #1130
344805,Israel Bank #865
344806,China Bank #1172
344813,China Bank #613
344815,Israel Bank #291
344817,Israel Bank #977
344818,Israel Bank #564
344821,Israel Bank #283
344823,Israel Bank #354
344832,Israel Bank #285
344836,Israel Bank #709
344837,Israel Bank #903
344839,Israel Bank #1078
344840,Israel Bank #297
344841,Israel Bank #850
344843,Israel Bank #717
344845,Bank of Seattle
344846,National Bank of Watertown
344849,Israel Bank #1207
344850,Israel Bank #715
344853,Israel Bank #289
344854,Israel Bank #353
344855,Israel Bank #1248
344856,Israel Bank #855
344858,Israel Bank #493
344861,Israel Bank #288
344862,Israel Bank #290
344863,Israel Bank #427
344866,Israel Bank #478
344867,Israel Bank #382
344870,Israel Bank #403
344871,Bank of Milford
344872,National Bank of Springfield
344874,Arbor Bancorp
344876,First Bank of the South
344877,National Bank of Houston
344879,Bank of Boston
344880,Slovenia Bank #5452
344883,National Bank of Newbury
344884,National Bank of Huron
344885,National Bank of Springfield
344886,Savings Bank of the North
344891,Slovakia Bank #5153
344892,First Bank of Tampa
344895,Sappo Thrift
344896,Arbor Trust Bank
344897,Plandor Bank
344898,Bank of Seattle
344901,National Bank of Miami
344902,First Bank of New Orleans
344903,Bank of Phoenix
344904,National Bank of Watertown
344907,Hearthstone Credit Union
344908,First Bank of Portland
344909,National Bank of Tampa
344911,Bank of Butte
344912,Willows Bancorp
344913,Bank of Springfield
344920,Spruce Community Bank
344922,Bank of Springfield
344924,City National Community Bank
344925,National Bank of Newbury
344928,Baltech Cooperative Bank
344929,Bank of Indianapolis
344932,Germany Bank #5660
344937,Spain Bank #5527
344940,Croatia Bank #2476
344943,Spain Bank #5646
344944,China Bank #614
344953,Sappo Thrift
344954,First Bank of Boston
344955,First Bank of Helena
344956,Bank of Butte
344957,Bank of New Orleans
344958,Baltech Credit Union
344959,Bank of Huron
344960,National Bank of Miami
344962,National Bank of Madison
344964,Savings Bank of Harrisburg
344967,Savings Bank of Madison
344968,Savings Bank of Detroit
344969,Sea Savings Bank
344972,First Bank of Seattle
344973,First Bank of Bridgeport
344975,Fieldstone Credit Union
344977,Bank of Denver
344978,First Bank of Phoenix
344985,National Bank of New York
344986,First Bank of Fort Wayne
344989,Hearthstone Bancorp
344991,Bank of Newport
344994,First Bank of Tampa
344995,Flagstone Cooperative Bank
344997,Israel Bank #339
344999,Israel Bank #327
345002,Israel Bank #1083
345003,Israel Bank #900
345005,Israel Bank #918
345006,Israel Bank #1271
345007,Israel Bank #1114
345008,China Bank #1123
345015,Israel Bank #397
345016,Israel Bank #1120
345017,Israel Bank #1148
345018,Israel Bank #316
345021,Israel Bank #884
345022,Israel Bank #300
345025,Israel Bank #293
345026,Israel Bank #1039
345029,Israel Bank #301
345030,Israel Bank #1082
345031,Israel Bank #904
345033,Israel Bank #317
345036,Israel Bank #303
345039,Israel Bank #624
345041,Israel Bank #949
345043,Israel Bank #426
345044,Israel Bank #3
345045,National Bank of Phoenix
345046,Sea Trust Bank
345047,National Bank of Newport
345048,National Bank of Fairfield
345050,Savings Bank of Madison
345052,Sunrise Savings Bank
345056,Israel Bank #484
345057,Israel Bank #341
345059,Israel Bank #700
345060,Israel Bank #1074
345061,Israel Bank #1005
345062,Israel Bank #306
345063,Israel Bank #750
345064,Israel Bank #307
345066,First Bank of Cleveland
345067,Israel Bank #308
345071,Israel Bank #368
345074,First Bank of the West
345075,National Bank of Topeka
345078,Bank of Huron
345080,Bank of Bridgeport
345082,Israel Bank #1243
345083,Israel Bank #514
345084,Israel Bank #312
345085,China Bank #615
345086,China Bank #1153
345088,Israel Bank #309
345089,Israel Bank #310
345090,Israel Bank #954
345091,Israel Bank #738
345092,Israel Bank #362
345093,Israel Bank #1029
345099,Israel Bank #917
345100,Israel Bank #494
345102,Israel Bank #313
345103,Israel Bank #314
345105,Israel Bank #533
345106,Israel Bank #1092
345108,Israel Bank #465
345109,Israel Bank #331
345110,Israel Bank #344
345112,Israel Bank #529
345113,Savings Bank of Providence
345114,Bank of Boston
345115,First Bank of Madison
345116,Savings Bank of Chicago
345121,Israel Bank #332
345123,Israel Bank #1222
345130,Italy Bank #3021
345131,Spain Bank #6008
345132,Israel Bank #803
345133,Israel Bank #334
345134,Italy Bank #5382
345135,Israel Bank #1007
345136,Israel Bank #1131
345137,Israel Bank #860
345138,Golden Credit Union
345139,Israel Bank #324
345141,Israel Bank #325
345147,Fieldstone Federal Bank
345148,Israel Bank #842
345149,Israel Bank #342
345151,Israel Bank #1108
345152,Israel Bank #335
345153,Israel Bank #764
345157,Israel Bank #345
345159,Israel Bank #336
345160,Israel Bank #742
345161,Israel Bank #351
345162,Israel Bank #735
345164,Bank of Topeka
345165,Capital Bancorp
345170,Israel Bank #337
345171,Israel Bank #1061
