pattern_transaction_occurrence_id,aml_pattern_id,transaction_id,pattern_transaction_sequence
PATTERN_TXN_2786,AML_PATTERN_0321,TXN_04750605,22
PATTERN_TXN_2787,AML_PATTERN_0321,TXN_04750607,23
PATTERN_TXN_2788,AML_PATTERN_0321,TXN_04750609,24
PATTERN_TXN_2789,AML_PATTERN_0321,TXN_04750611,25
PATTERN_TXN_2790,AML_PATTERN_0322,TXN_04756596,1
PATTERN_TXN_2791,AML_PATTERN_0322,TXN_04756597,2
PATTERN_TXN_2792,AML_PATTERN_0323,TXN_04763825,1
PATTERN_TXN_2793,AML_PATTERN_0323,TXN_04763827,2
PATTERN_TXN_2794,AML_PATTERN_0323,TXN_04763830,3
PATTERN_TXN_2795,AML_PATTERN_0323,TXN_04763832,4
PATTERN_TXN_2796,AML_PATTERN_0323,TXN_04763833,5
PATTERN_TXN_2797,AML_PATTERN_0323,TXN_04763836,6
PATTERN_TXN_2798,AML_PATTERN_0323,TXN_04763837,7
PATTERN_TXN_2799,AML_PATTERN_0323,TXN_04763838,8
PATTERN_TXN_2800,AML_PATTERN_0323,TXN_04763840,9
PATTERN_TXN_2801,AML_PATTERN_0324,TXN_04777013,1
PATTERN_TXN_2802,AML_PATTERN_0324,TXN_04777015,2
PATTERN_TXN_2803,AML_PATTERN_0324,TXN_04777017,3
PATTERN_TXN_2804,AML_PATTERN_0324,TXN_04777018,4
PATTERN_TXN_2805,AML_PATTERN_0324,TXN_04777021,5
PATTERN_TXN_2806,AML_PATTERN_0324,TXN_04777023,6
PATTERN_TXN_2807,AML_PATTERN_0324,TXN_04777026,7
PATTERN_TXN_2808,AML_PATTERN_0324,TXN_04777028,8
PATTERN_TXN_2809,AML_PATTERN_0324,TXN_04777030,9
PATTERN_TXN_2810,AML_PATTERN_0324,TXN_04777031,10
PATTERN_TXN_2811,AML_PATTERN_0325,TXN_04790062,1
PATTERN_TXN_2812,AML_PATTERN_0325,TXN_04790064,2
PATTERN_TXN_2813,AML_PATTERN_0325,TXN_04790066,3
PATTERN_TXN_2814,AML_PATTERN_0325,TXN_04790068,4
PATTERN_TXN_2815,AML_PATTERN_0325,TXN_04790069,5
PATTERN_TXN_2816,AML_PATTERN_0325,TXN_04790070,6
PATTERN_TXN_2817,AML_PATTERN_0325,TXN_04790072,7
PATTERN_TXN_2818,AML_PATTERN_0325,TXN_04790073,8
PATTERN_TXN_2819,AML_PATTERN_0325,TXN_04790075,9
PATTERN_TXN_2820,AML_PATTERN_0325,TXN_04790076,10
PATTERN_TXN_2821,AML_PATTERN_0325,TXN_04790077,11
PATTERN_TXN_2822,AML_PATTERN_0325,TXN_04790079,12
PATTERN_TXN_2823,AML_PATTERN_0325,TXN_04790081,13
PATTERN_TXN_2824,AML_PATTERN_0325,TXN_04790082,14
PATTERN_TXN_2825,AML_PATTERN_0325,TXN_04790084,15
PATTERN_TXN_2826,AML_PATTERN_0325,TXN_04790087,16
PATTERN_TXN_2827,AML_PATTERN_0325,TXN_04790088,17
PATTERN_TXN_2828,AML_PATTERN_0326,TXN_04795909,1
PATTERN_TXN_2829,AML_PATTERN_0326,TXN_04795910,2
PATTERN_TXN_2830,AML_PATTERN_0327,TXN_04803010,1
PATTERN_TXN_2831,AML_PATTERN_0327,TXN_04803012,2
PATTERN_TXN_2832,AML_PATTERN_0327,TXN_04803015,3
PATTERN_TXN_2833,AML_PATTERN_0328,TXN_04803035,1
PATTERN_TXN_2834,AML_PATTERN_0328,TXN_04803037,2
PATTERN_TXN_2835,AML_PATTERN_0329,TXN_04803057,1
PATTERN_TXN_2836,AML_PATTERN_0329,TXN_04803059,2
PATTERN_TXN_2837,AML_PATTERN_0329,TXN_04803061,3
PATTERN_TXN_2838,AML_PATTERN_0329,TXN_04803064,4
PATTERN_TXN_2839,AML_PATTERN_0329,TXN_04803066,5
PATTERN_TXN_2840,AML_PATTERN_0329,TXN_04803069,6
PATTERN_TXN_2841,AML_PATTERN_0329,TXN_04803071,7
PATTERN_TXN_2842,AML_PATTERN_0329,TXN_04803072,8
PATTERN_TXN_2843,AML_PATTERN_0329,TXN_04803073,9
PATTERN_TXN_2844,AML_PATTERN_0329,TXN_04803075,10
PATTERN_TXN_2845,AML_PATTERN_0329,TXN_04803078,11
PATTERN_TXN_2846,AML_PATTERN_0330,TXN_04809091,1
PATTERN_TXN_2847,AML_PATTERN_0331,TXN_04856049,1
PATTERN_TXN_2848,AML_PATTERN_0331,TXN_04856051,2
PATTERN_TXN_2849,AML_PATTERN_0331,TXN_04856053,3
PATTERN_TXN_2850,AML_PATTERN_0331,TXN_04856055,4
PATTERN_TXN_2851,AML_PATTERN_0331,TXN_04856057,5
PATTERN_TXN_2852,AML_PATTERN_0331,TXN_04856059,6
PATTERN_TXN_2853,AML_PATTERN_0331,TXN_04856061,7
PATTERN_TXN_2854,AML_PATTERN_0331,TXN_04856063,8
PATTERN_TXN_2855,AML_PATTERN_0331,TXN_04856064,9
PATTERN_TXN_2856,AML_PATTERN_0331,TXN_04856066,10
PATTERN_TXN_2857,AML_PATTERN_0331,TXN_04856068,11
PATTERN_TXN_2858,AML_PATTERN_0331,TXN_04856069,12
PATTERN_TXN_2859,AML_PATTERN_0331,TXN_04856071,13
PATTERN_TXN_2860,AML_PATTERN_0331,TXN_04856073,14
PATTERN_TXN_2861,AML_PATTERN_0331,TXN_04856075,15
PATTERN_TXN_2862,AML_PATTERN_0331,TXN_04856077,16
PATTERN_TXN_2863,AML_PATTERN_0331,TXN_04856078,17
PATTERN_TXN_2864,AML_PATTERN_0331,TXN_04856080,18
PATTERN_TXN_2865,AML_PATTERN_0331,TXN_04856081,19
PATTERN_TXN_2866,AML_PATTERN_0331,TXN_04856083,20
PATTERN_TXN_2867,AML_PATTERN_0331,TXN_04856085,21
PATTERN_TXN_2868,AML_PATTERN_0331,TXN_04856087,22
PATTERN_TXN_2869,AML_PATTERN_0331,TXN_04856089,23
PATTERN_TXN_2870,AML_PATTERN_0331,TXN_04856091,24
PATTERN_TXN_2871,AML_PATTERN_0331,TXN_04856093,25
PATTERN_TXN_2872,AML_PATTERN_0331,TXN_04856095,26
PATTERN_TXN_2873,AML_PATTERN_0332,TXN_04887987,1
PATTERN_TXN_2874,AML_PATTERN_0332,TXN_04887989,2
PATTERN_TXN_2875,AML_PATTERN_0332,TXN_04887991,3
PATTERN_TXN_2876,AML_PATTERN_0332,TXN_04887993,4
PATTERN_TXN_2877,AML_PATTERN_0332,TXN_04887994,5
PATTERN_TXN_2878,AML_PATTERN_0332,TXN_04887995,6
PATTERN_TXN_2879,AML_PATTERN_0332,TXN_04887998,7
PATTERN_TXN_2880,AML_PATTERN_0332,TXN_04888000,8
PATTERN_TXN_2881,AML_PATTERN_0332,TXN_04888001,9
PATTERN_TXN_2882,AML_PATTERN_0332,TXN_04888003,10
PATTERN_TXN_2883,AML_PATTERN_0332,TXN_04888005,11
PATTERN_TXN_2884,AML_PATTERN_0332,TXN_04888007,12
PATTERN_TXN_2885,AML_PATTERN_0332,TXN_04888008,13
PATTERN_TXN_2886,AML_PATTERN_0332,TXN_04888010,14
PATTERN_TXN_2887,AML_PATTERN_0332,TXN_04888011,15
PATTERN_TXN_2888,AML_PATTERN_0332,TXN_04888012,16
PATTERN_TXN_2889,AML_PATTERN_0332,TXN_04888013,17
PATTERN_TXN_2890,AML_PATTERN_0333,TXN_04904711,1
PATTERN_TXN_2891,AML_PATTERN_0333,TXN_04904714,2
PATTERN_TXN_2892,AML_PATTERN_0333,TXN_04904716,3
PATTERN_TXN_2893,AML_PATTERN_0333,TXN_04904718,4
PATTERN_TXN_2894,AML_PATTERN_0333,TXN_04904719,5
PATTERN_TXN_2895,AML_PATTERN_0333,TXN_04904722,6
PATTERN_TXN_2896,AML_PATTERN_0333,TXN_04904725,7
PATTERN_TXN_2897,AML_PATTERN_0333,TXN_04904727,8
PATTERN_TXN_2898,AML_PATTERN_0334,TXN_04908711,1
PATTERN_TXN_2899,AML_PATTERN_0334,TXN_04908713,2
PATTERN_TXN_2900,AML_PATTERN_0334,TXN_04908715,3
PATTERN_TXN_2901,AML_PATTERN_0334,TXN_04908717,4
PATTERN_TXN_2902,AML_PATTERN_0334,TXN_04908719,5
PATTERN_TXN_2903,AML_PATTERN_0334,TXN_04908721,6
PATTERN_TXN_2904,AML_PATTERN_0334,TXN_04908722,7
PATTERN_TXN_2905,AML_PATTERN_0334,TXN_04908725,8
PATTERN_TXN_2906,AML_PATTERN_0334,TXN_04908727,9
PATTERN_TXN_2907,AML_PATTERN_0334,TXN_04908730,10
PATTERN_TXN_2908,AML_PATTERN_0334,TXN_04908732,11
PATTERN_TXN_2909,AML_PATTERN_0334,TXN_04908734,12
PATTERN_TXN_2910,AML_PATTERN_0334,TXN_04908735,13
PATTERN_TXN_2911,AML_PATTERN_0334,TXN_04908738,14
PATTERN_TXN_2912,AML_PATTERN_0334,TXN_04908739,15
PATTERN_TXN_2913,AML_PATTERN_0334,TXN_04908742,16
PATTERN_TXN_2914,AML_PATTERN_0334,TXN_04908743,17
PATTERN_TXN_2915,AML_PATTERN_0334,TXN_04908745,18
PATTERN_TXN_2916,AML_PATTERN_0334,TXN_04908747,19
PATTERN_TXN_2917,AML_PATTERN_0334,TXN_04908750,20
PATTERN_TXN_2918,AML_PATTERN_0334,TXN_04908752,21
PATTERN_TXN_2919,AML_PATTERN_0334,TXN_04908754,22
PATTERN_TXN_2920,AML_PATTERN_0334,TXN_04908755,23
PATTERN_TXN_2921,AML_PATTERN_0334,TXN_04908757,24
PATTERN_TXN_2922,AML_PATTERN_0334,TXN_04908758,25
PATTERN_TXN_2923,AML_PATTERN_0334,TXN_04908760,26
PATTERN_TXN_2924,AML_PATTERN_0334,TXN_04908762,27
PATTERN_TXN_2925,AML_PATTERN_0334,TXN_04908764,28
PATTERN_TXN_2926,AML_PATTERN_0334,TXN_04908766,29
PATTERN_TXN_2927,AML_PATTERN_0334,TXN_04908768,30
PATTERN_TXN_2928,AML_PATTERN_0334,TXN_04908770,31
PATTERN_TXN_2929,AML_PATTERN_0334,TXN_04908772,32
PATTERN_TXN_2930,AML_PATTERN_0335,TXN_04908866,1
PATTERN_TXN_2931,AML_PATTERN_0335,TXN_04908867,2
PATTERN_TXN_2932,AML_PATTERN_0336,TXN_04908897,1
PATTERN_TXN_2933,AML_PATTERN_0336,TXN_04908898,2
PATTERN_TXN_2934,AML_PATTERN_0337,TXN_04913026,1
PATTERN_TXN_2935,AML_PATTERN_0337,TXN_04913029,2
PATTERN_TXN_2936,AML_PATTERN_0337,TXN_04913031,3
PATTERN_TXN_2937,AML_PATTERN_0337,TXN_04913033,4
PATTERN_TXN_2938,AML_PATTERN_0338,TXN_04917031,1
PATTERN_TXN_2939,AML_PATTERN_0338,TXN_04917032,2
PATTERN_TXN_2940,AML_PATTERN_0338,TXN_04917034,3
PATTERN_TXN_2941,AML_PATTERN_0338,TXN_04917035,4
PATTERN_TXN_2942,AML_PATTERN_0338,TXN_04917037,5
PATTERN_TXN_2943,AML_PATTERN_0338,TXN_04917038,6
PATTERN_TXN_2944,AML_PATTERN_0339,TXN_04917048,1
PATTERN_TXN_2945,AML_PATTERN_0339,TXN_04917049,2
PATTERN_TXN_2946,AML_PATTERN_0340,TXN_04917051,1
PATTERN_TXN_2947,AML_PATTERN_0340,TXN_04917053,2
PATTERN_TXN_2948,AML_PATTERN_0340,TXN_04917055,3
PATTERN_TXN_2949,AML_PATTERN_0340,TXN_04917057,4
PATTERN_TXN_2950,AML_PATTERN_0340,TXN_04917058,5
PATTERN_TXN_2951,AML_PATTERN_0341,TXN_04925461,1
PATTERN_TXN_2952,AML_PATTERN_0341,TXN_04925463,2
PATTERN_TXN_2953,AML_PATTERN_0341,TXN_04925465,3
PATTERN_TXN_2954,AML_PATTERN_0341,TXN_04925467,4
PATTERN_TXN_2955,AML_PATTERN_0341,TXN_04925469,5
PATTERN_TXN_2956,AML_PATTERN_0341,TXN_04925471,6
PATTERN_TXN_2957,AML_PATTERN_0341,TXN_04925473,7
PATTERN_TXN_2958,AML_PATTERN_0341,TXN_04925475,8
PATTERN_TXN_2959,AML_PATTERN_0341,TXN_04925477,9
PATTERN_TXN_2960,AML_PATTERN_0341,TXN_04925479,10
PATTERN_TXN_2961,AML_PATTERN_0342,TXN_04929646,1
PATTERN_TXN_2962,AML_PATTERN_0342,TXN_04929647,2
PATTERN_TXN_2963,AML_PATTERN_0342,TXN_04929648,3
PATTERN_TXN_2964,AML_PATTERN_0342,TXN_04929649,4
PATTERN_TXN_2965,AML_PATTERN_0342,TXN_04929650,5
PATTERN_TXN_2966,AML_PATTERN_0342,TXN_04929651,6
PATTERN_TXN_2967,AML_PATTERN_0342,TXN_04929653,7
PATTERN_TXN_2968,AML_PATTERN_0342,TXN_04929655,8
PATTERN_TXN_2969,AML_PATTERN_0343,TXN_04941702,1
PATTERN_TXN_2970,AML_PATTERN_0343,TXN_04941703,2
PATTERN_TXN_2971,AML_PATTERN_0344,TXN_04954183,1
PATTERN_TXN_2972,AML_PATTERN_0344,TXN_04954185,2
PATTERN_TXN_2973,AML_PATTERN_0344,TXN_04954187,3
PATTERN_TXN_2974,AML_PATTERN_0344,TXN_04954189,4
PATTERN_TXN_2975,AML_PATTERN_0344,TXN_04954190,5
PATTERN_TXN_2976,AML_PATTERN_0344,TXN_04954192,6
PATTERN_TXN_2977,AML_PATTERN_0344,TXN_04954194,7
PATTERN_TXN_2978,AML_PATTERN_0344,TXN_04954195,8
PATTERN_TXN_2979,AML_PATTERN_0345,TXN_04958138,1
PATTERN_TXN_2980,AML_PATTERN_0345,TXN_04958139,2
PATTERN_TXN_2981,AML_PATTERN_0345,TXN_04958140,3
PATTERN_TXN_2982,AML_PATTERN_0345,TXN_04958141,4
PATTERN_TXN_2983,AML_PATTERN_0345,TXN_04958142,5
PATTERN_TXN_2984,AML_PATTERN_0345,TXN_04958143,6
PATTERN_TXN_2985,AML_PATTERN_0345,TXN_04958145,7
PATTERN_TXN_2986,AML_PATTERN_0345,TXN_04958146,8
PATTERN_TXN_2987,AML_PATTERN_0345,TXN_04958147,9
PATTERN_TXN_2988,AML_PATTERN_0345,TXN_04958148,10
PATTERN_TXN_2989,AML_PATTERN_0345,TXN_04958149,11
PATTERN_TXN_2990,AML_PATTERN_0345,TXN_04958150,12
PATTERN_TXN_2991,AML_PATTERN_0345,TXN_04958151,13
PATTERN_TXN_2992,AML_PATTERN_0345,TXN_04958152,14
PATTERN_TXN_2993,AML_PATTERN_0345,TXN_04958153,15
PATTERN_TXN_2994,AML_PATTERN_0346,TXN_04962196,1
PATTERN_TXN_2995,AML_PATTERN_0346,TXN_04962198,2
PATTERN_TXN_2996,AML_PATTERN_0346,TXN_04962199,3
PATTERN_TXN_2997,AML_PATTERN_0346,TXN_04962200,4
PATTERN_TXN_2998,AML_PATTERN_0346,TXN_04962202,5
PATTERN_TXN_2999,AML_PATTERN_0346,TXN_04962204,6
PATTERN_TXN_3000,AML_PATTERN_0346,TXN_04962206,7
PATTERN_TXN_3001,AML_PATTERN_0346,TXN_04962207,8
PATTERN_TXN_3002,AML_PATTERN_0346,TXN_04962208,9
PATTERN_TXN_3003,AML_PATTERN_0346,TXN_04962209,10
PATTERN_TXN_3004,AML_PATTERN_0346,TXN_04962210,11
PATTERN_TXN_3005,AML_PATTERN_0346,TXN_04962212,12
PATTERN_TXN_3006,AML_PATTERN_0346,TXN_04962214,13
PATTERN_TXN_3007,AML_PATTERN_0346,TXN_04962215,14
PATTERN_TXN_3008,AML_PATTERN_0346,TXN_04962217,15
PATTERN_TXN_3009,AML_PATTERN_0346,TXN_04962218,16
PATTERN_TXN_3010,AML_PATTERN_0346,TXN_04962220,17
PATTERN_TXN_3011,AML_PATTERN_0346,TXN_04962221,18
PATTERN_TXN_3012,AML_PATTERN_0346,TXN_04962222,19
PATTERN_TXN_3013,AML_PATTERN_0346,TXN_04962224,20
PATTERN_TXN_3014,AML_PATTERN_0346,TXN_04962225,21
PATTERN_TXN_3015,AML_PATTERN_0346,TXN_04962226,22
PATTERN_TXN_3016,AML_PATTERN_0347,TXN_04974351,1
PATTERN_TXN_3017,AML_PATTERN_0347,TXN_04974353,2
PATTERN_TXN_3018,AML_PATTERN_0347,TXN_04974355,3
PATTERN_TXN_3019,AML_PATTERN_0347,TXN_04974357,4
PATTERN_TXN_3020,AML_PATTERN_0347,TXN_04974359,5
PATTERN_TXN_3021,AML_PATTERN_0347,TXN_04974361,6
PATTERN_TXN_3022,AML_PATTERN_0348,TXN_04978350,1
PATTERN_TXN_3023,AML_PATTERN_0348,TXN_04978351,2
PATTERN_TXN_3024,AML_PATTERN_0348,TXN_04978353,3
PATTERN_TXN_3025,AML_PATTERN_0348,TXN_04978355,4
PATTERN_TXN_3026,AML_PATTERN_0348,TXN_04978356,5
PATTERN_TXN_3027,AML_PATTERN_0348,TXN_04978358,6
PATTERN_TXN_3028,AML_PATTERN_0348,TXN_04978360,7
PATTERN_TXN_3029,AML_PATTERN_0348,TXN_04978361,8
PATTERN_TXN_3030,AML_PATTERN_0348,TXN_04978363,9
PATTERN_TXN_3031,AML_PATTERN_0349,TXN_04982396,1
PATTERN_TXN_3032,AML_PATTERN_0349,TXN_04982398,2
PATTERN_TXN_3033,AML_PATTERN_0349,TXN_04982399,3
PATTERN_TXN_3034,AML_PATTERN_0349,TXN_04982401,4
PATTERN_TXN_3035,AML_PATTERN_0349,TXN_04982403,5
PATTERN_TXN_3036,AML_PATTERN_0349,TXN_04982405,6
PATTERN_TXN_3037,AML_PATTERN_0349,TXN_04982406,7
PATTERN_TXN_3038,AML_PATTERN_0349,TXN_04982408,8
PATTERN_TXN_3039,AML_PATTERN_0349,TXN_04982410,9
PATTERN_TXN_3040,AML_PATTERN_0349,TXN_04982412,10
PATTERN_TXN_3041,AML_PATTERN_0349,TXN_04982413,11
PATTERN_TXN_3042,AML_PATTERN_0349,TXN_04982415,12
PATTERN_TXN_3043,AML_PATTERN_0349,TXN_04982416,13
PATTERN_TXN_3044,AML_PATTERN_0350,TXN_04992082,1
PATTERN_TXN_3045,AML_PATTERN_0350,TXN_04992083,2
PATTERN_TXN_3046,AML_PATTERN_0350,TXN_04992084,3
PATTERN_TXN_3047,AML_PATTERN_0350,TXN_04992085,4
PATTERN_TXN_3048,AML_PATTERN_0350,TXN_04992087,5
PATTERN_TXN_3049,AML_PATTERN_0350,TXN_04992089,6
PATTERN_TXN_3050,AML_PATTERN_0350,TXN_04992090,7
PATTERN_TXN_3051,AML_PATTERN_0350,TXN_04992091,8
PATTERN_TXN_3052,AML_PATTERN_0351,TXN_05003709,1
PATTERN_TXN_3053,AML_PATTERN_0352,TXN_05003710,1
PATTERN_TXN_3054,AML_PATTERN_0352,TXN_05003711,2
PATTERN_TXN_3055,AML_PATTERN_0352,TXN_05003712,3
PATTERN_TXN_3056,AML_PATTERN_0352,TXN_05003714,4
PATTERN_TXN_3057,AML_PATTERN_0352,TXN_05003715,5
PATTERN_TXN_3058,AML_PATTERN_0352,TXN_05003716,6
PATTERN_TXN_3059,AML_PATTERN_0352,TXN_05003717,7
PATTERN_TXN_3060,AML_PATTERN_0352,TXN_05003718,8
PATTERN_TXN_3061,AML_PATTERN_0353,TXN_05005941,1
PATTERN_TXN_3062,AML_PATTERN_0353,TXN_05005942,2
PATTERN_TXN_3063,AML_PATTERN_0353,TXN_05005944,3
PATTERN_TXN_3064,AML_PATTERN_0353,TXN_05005945,4
PATTERN_TXN_3065,AML_PATTERN_0353,TXN_05005946,5
PATTERN_TXN_3066,AML_PATTERN_0353,TXN_05005948,6
PATTERN_TXN_3067,AML_PATTERN_0353,TXN_05005949,7
PATTERN_TXN_3068,AML_PATTERN_0353,TXN_05005951,8
PATTERN_TXN_3069,AML_PATTERN_0353,TXN_05005952,9
PATTERN_TXN_3070,AML_PATTERN_0353,TXN_05005954,10
PATTERN_TXN_3071,AML_PATTERN_0353,TXN_05005956,11
PATTERN_TXN_3072,AML_PATTERN_0353,TXN_05005957,12
PATTERN_TXN_3073,AML_PATTERN_0353,TXN_05005959,13
PATTERN_TXN_3074,AML_PATTERN_0354,TXN_05011772,1
PATTERN_TXN_3075,AML_PATTERN_0354,TXN_05011773,2
PATTERN_TXN_3076,AML_PATTERN_0354,TXN_05011775,3
PATTERN_TXN_3077,AML_PATTERN_0354,TXN_05011776,4
PATTERN_TXN_3078,AML_PATTERN_0354,TXN_05011777,5
PATTERN_TXN_3079,AML_PATTERN_0354,TXN_05011778,6
PATTERN_TXN_3080,AML_PATTERN_0354,TXN_05011779,7
PATTERN_TXN_3081,AML_PATTERN_0354,TXN_05011780,8
PATTERN_TXN_3082,AML_PATTERN_0354,TXN_05011781,9
PATTERN_TXN_3083,AML_PATTERN_0354,TXN_05011782,10
PATTERN_TXN_3084,AML_PATTERN_0355,TXN_05014048,1
PATTERN_TXN_3085,AML_PATTERN_0355,TXN_05014049,2
PATTERN_TXN_3086,AML_PATTERN_0356,TXN_05018214,1
PATTERN_TXN_3087,AML_PATTERN_0356,TXN_05018216,2
PATTERN_TXN_3088,AML_PATTERN_0356,TXN_05018218,3
PATTERN_TXN_3089,AML_PATTERN_0356,TXN_05018219,4
PATTERN_TXN_3090,AML_PATTERN_0356,TXN_05018221,5
PATTERN_TXN_3091,AML_PATTERN_0356,TXN_05018223,6
PATTERN_TXN_3092,AML_PATTERN_0356,TXN_05018225,7
PATTERN_TXN_3093,AML_PATTERN_0356,TXN_05018226,8
PATTERN_TXN_3094,AML_PATTERN_0356,TXN_05018228,9
PATTERN_TXN_3095,AML_PATTERN_0356,TXN_05018231,10
PATTERN_TXN_3096,AML_PATTERN_0356,TXN_05018233,11
PATTERN_TXN_3097,AML_PATTERN_0356,TXN_05018235,12
PATTERN_TXN_3098,AML_PATTERN_0356,TXN_05018236,13
PATTERN_TXN_3099,AML_PATTERN_0356,TXN_05018239,14
PATTERN_TXN_3100,AML_PATTERN_0357,TXN_05018293,1
PATTERN_TXN_3101,AML_PATTERN_0357,TXN_05018296,2
PATTERN_TXN_3102,AML_PATTERN_0357,TXN_05018297,3
PATTERN_TXN_3103,AML_PATTERN_0357,TXN_05018300,4
PATTERN_TXN_3104,AML_PATTERN_0357,TXN_05018301,5
PATTERN_TXN_3105,AML_PATTERN_0357,TXN_05018303,6
PATTERN_TXN_3106,AML_PATTERN_0357,TXN_05018306,7
PATTERN_TXN_3107,AML_PATTERN_0357,TXN_05018307,8
PATTERN_TXN_3108,AML_PATTERN_0357,TXN_05018310,9
PATTERN_TXN_3109,AML_PATTERN_0357,TXN_05018312,10
PATTERN_TXN_3110,AML_PATTERN_0357,TXN_05018315,11
PATTERN_TXN_3111,AML_PATTERN_0358,TXN_05029934,1
PATTERN_TXN_3112,AML_PATTERN_0359,TXN_05033904,1
PATTERN_TXN_3113,AML_PATTERN_0359,TXN_05033906,2
PATTERN_TXN_3114,AML_PATTERN_0359,TXN_05033908,3
PATTERN_TXN_3115,AML_PATTERN_0359,TXN_05033910,4
PATTERN_TXN_3116,AML_PATTERN_0359,TXN_05033911,5
PATTERN_TXN_3117,AML_PATTERN_0359,TXN_05033912,6
PATTERN_TXN_3118,AML_PATTERN_0359,TXN_05033914,7
PATTERN_TXN_3119,AML_PATTERN_0359,TXN_05033915,8
PATTERN_TXN_3120,AML_PATTERN_0359,TXN_05033917,9
PATTERN_TXN_3121,AML_PATTERN_0359,TXN_05033920,10
PATTERN_TXN_3122,AML_PATTERN_0360,TXN_05033922,1
PATTERN_TXN_3123,AML_PATTERN_0360,TXN_05033924,2
PATTERN_TXN_3124,AML_PATTERN_0360,TXN_05033925,3
PATTERN_TXN_3125,AML_PATTERN_0360,TXN_05033926,4
PATTERN_TXN_3126,AML_PATTERN_0360,TXN_05033928,5
PATTERN_TXN_3127,AML_PATTERN_0360,TXN_05033930,6
PATTERN_TXN_3128,AML_PATTERN_0360,TXN_05033932,7
PATTERN_TXN_3129,AML_PATTERN_0360,TXN_05033934,8
PATTERN_TXN_3130,AML_PATTERN_0360,TXN_05033936,9
PATTERN_TXN_3131,AML_PATTERN_0360,TXN_05033938,10
PATTERN_TXN_3132,AML_PATTERN_0360,TXN_05033939,11
PATTERN_TXN_3133,AML_PATTERN_0360,TXN_05033940,12
PATTERN_TXN_3134,AML_PATTERN_0360,TXN_05033942,13
PATTERN_TXN_3135,AML_PATTERN_0360,TXN_05033944,14
PATTERN_TXN_3136,AML_PATTERN_0360,TXN_05033946,15
PATTERN_TXN_3137,AML_PATTERN_0360,TXN_05033948,16
PATTERN_TXN_3138,AML_PATTERN_0360,TXN_05033950,17
PATTERN_TXN_3139,AML_PATTERN_0360,TXN_05033952,18
PATTERN_TXN_3140,AML_PATTERN_0360,TXN_05033954,19
PATTERN_TXN_3141,AML_PATTERN_0360,TXN_05033955,20
PATTERN_TXN_3142,AML_PATTERN_0360,TXN_05033957,21
PATTERN_TXN_3143,AML_PATTERN_0360,TXN_05033959,22
PATTERN_TXN_3144,AML_PATTERN_0360,TXN_05033961,23
PATTERN_TXN_3145,AML_PATTERN_0360,TXN_05033962,24
PATTERN_TXN_3146,AML_PATTERN_0360,TXN_05033964,25
PATTERN_TXN_3147,AML_PATTERN_0360,TXN_05033966,26
PATTERN_TXN_3148,AML_PATTERN_0361,TXN_05033968,1
PATTERN_TXN_3149,AML_PATTERN_0361,TXN_05033971,2
PATTERN_TXN_3150,AML_PATTERN_0361,TXN_05033973,3
PATTERN_TXN_3151,AML_PATTERN_0361,TXN_05033975,4
PATTERN_TXN_3152,AML_PATTERN_0361,TXN_05033977,5
PATTERN_TXN_3153,AML_PATTERN_0361,TXN_05033979,6
PATTERN_TXN_3154,AML_PATTERN_0361,TXN_05033981,7
PATTERN_TXN_3155,AML_PATTERN_0361,TXN_05033983,8
PATTERN_TXN_3156,AML_PATTERN_0361,TXN_05033985,9
PATTERN_TXN_3157,AML_PATTERN_0361,TXN_05033988,10
PATTERN_TXN_3158,AML_PATTERN_0361,TXN_05033990,11
PATTERN_TXN_3159,AML_PATTERN_0361,TXN_05033993,12
PATTERN_TXN_3160,AML_PATTERN_0361,TXN_05033995,13
PATTERN_TXN_3161,AML_PATTERN_0361,TXN_05033997,14
PATTERN_TXN_3162,AML_PATTERN_0361,TXN_05033999,15
PATTERN_TXN_3163,AML_PATTERN_0361,TXN_05034002,16
PATTERN_TXN_3164,AML_PATTERN_0361,TXN_05034004,17
PATTERN_TXN_3165,AML_PATTERN_0361,TXN_05034006,18
PATTERN_TXN_3166,AML_PATTERN_0361,TXN_05034008,19
PATTERN_TXN_3167,AML_PATTERN_0361,TXN_05034010,20
PATTERN_TXN_3168,AML_PATTERN_0361,TXN_05034012,21
PATTERN_TXN_3169,AML_PATTERN_0361,TXN_05034014,22
PATTERN_TXN_3170,AML_PATTERN_0361,TXN_05034016,23
PATTERN_TXN_3171,AML_PATTERN_0361,TXN_05034018,24
PATTERN_TXN_3172,AML_PATTERN_0361,TXN_05034020,25
PATTERN_TXN_3173,AML_PATTERN_0361,TXN_05034021,26
PATTERN_TXN_3174,AML_PATTERN_0361,TXN_05034023,27
PATTERN_TXN_3175,AML_PATTERN_0361,TXN_05034026,28
PATTERN_TXN_3176,AML_PATTERN_0362,TXN_05038125,1
PATTERN_TXN_3177,AML_PATTERN_0362,TXN_05038126,2
PATTERN_TXN_3178,AML_PATTERN_0362,TXN_05038127,3
PATTERN_TXN_3179,AML_PATTERN_0362,TXN_05038128,4
PATTERN_TXN_3180,AML_PATTERN_0362,TXN_05038129,5
PATTERN_TXN_3181,AML_PATTERN_0362,TXN_05038130,6
PATTERN_TXN_3182,AML_PATTERN_0363,TXN_05039875,1
PATTERN_TXN_3183,AML_PATTERN_0363,TXN_05039876,2
